Unnamed: 0,smiles,MW,clogp,tpsa,qed,bcl2,bclw,bclxl,mcl1,SAs,gsk3b,jnk3
0,c1cc(OCCCN2CCCCC2)ccc1CN1CCC2(CC1)OCCO2,374.2569429479999,3.280300000000002,34.17,0.6844420069776873,5.991671562194824,6.053740501403809,5.123173236846924,6.468346118927002,2.692034160962507,0.01,0.0
1,CC1COC(c2cccn2Cc2ccccc2Cl)=N1,274.08729078000005,3.355100000000002,26.52,0.8429722430940411,5.647181510925293,5.628228187561035,4.860137462615967,5.519038200378418,3.047999007450869,0.06,0.0
2,Cc1ncn(-c2ccc(C#N)nc2-c2nc3cc(-c4cnc(N)nc4)ccc3n2C(C)(C)C)n1,450.2028907040001,3.6533000000000015,137.01,0.4395815987487431,8.284271240234375,5.993032455444336,6.992153644561768,6.491652488708496,3.263126284730708,0.24,0.19
3,Cc1c(-c2ccc(-c3cccnc3)cc2)nc2ccc(F)cc2c1C(=O)O,358.11175594,5.109520000000003,63.08,0.552709771181949,6.201250553131104,5.821856498718262,6.761476039886475,6.125432014465332,2.117217070729131,0.09,0.12
4,Cn1c(=O)c2c(SCC(=O)N3CCOCC3)nc(-c3ccccc3F)nc2n(C)c1=O,445.1220033400001,0.7841999999999998,99.32,0.4323538854375132,4.684852123260498,4.631843566894531,4.388177394866943,4.713170528411865,2.5300617937880734,0.0,0.01
5,O=C(OCC(NCC1NCC(O)C1O)c1ccccc1)c1ccccc1F,374.164185436,1.007000000000001,90.82,0.5409958654192378,4.051346778869629,4.728997230529785,3.9843363761901855,4.342917442321777,3.566188125683897,0.01,0.02
6,CCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,290.06842623999995,1.3484000000000012,135.29000000000002,0.3360234703438077,4.1096954345703125,4.549532890319824,3.7956700325012207,5.113955020904541,2.7607975299622023,0.0,0.0
7,CC(C)S(=O)(=O)NC1CN(C)CC1c1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1,451.159948408,2.4505,95.58,0.6742199737719794,5.76254940032959,4.994647026062012,4.8540544509887695,5.150966644287109,3.227576633081738,0.11,0.07
8,CC(CN1CCC2(CC1)N=C(N(C)C)NC2=O)c1ccccc1,314.210661452,1.6721,47.94,0.9231475692682246,4.414397716522217,4.968567848205566,3.89077377319336,4.6188178062438965,3.669273252090658,0.03,0.0
9,COc1ccccc1COCCCOc1ccc(N2C(=O)CNCC2C(=O)N(Cc2cc(CCNC3CC3)ccc2Cl)C2CC2)cc1,660.30784822,5.124800000000004,92.37,0.1942281200708855,7.434468269348144,6.417818069458008,7.693791389465332,5.826563835144043,3.441743205786304,0.05,0.02
10,NC(=NN=C1C=C(Nc2ccc(F)cc2)C(Nc2ccc(F)cc2)=NC1=O)SCc1ccccc1,490.1387367,4.915500000000003,104.23,0.2586377506402881,5.726043701171875,5.055838108062744,5.500204086303711,6.744500160217285,2.973426477107683,0.05,0.12
11,Cn1c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1F,301.086269464,2.4356,70.07,0.5508297559107129,4.922372817993164,5.401209831237793,4.522347450256348,4.960984706878662,2.413798010402393,0.0,0.11
12,CN(C)CCOc1ccc(Cc2c(O)ccc3ccccc23)cc1,321.17287897600005,4.076600000000004,32.7,0.7424755769282286,5.302591323852539,4.975734710693359,4.605202674865723,5.949894905090332,1.937651533087008,0.03,0.01
13,CNCC(=O)C(Cc1ccccc1)NC(=O)CCCCCCC(=O)NO,363.215806408,1.3483999999999994,107.53000000000002,0.2403597716572789,4.98350715637207,5.597085475921631,4.938717365264893,4.658259868621826,2.675431401268161,0.01,0.0
14,COc1ccc(F)c2c1CCC(CN(C)C)C2=O,251.132157036,2.141,29.54,0.8239981168647272,4.969846725463867,4.550065040588379,5.246423721313477,4.850381851196289,2.928663237884585,0.04,0.01
15,CCOC(=O)c1ccccc1NC(=O)COC(=O)CCNS(=O)(=O)c1ccccc1,434.114772044,1.7135999999999996,127.86999999999998,0.5449598370142816,5.108722686767578,5.026981353759766,4.877452373504639,5.140559196472168,1.9710130437272024,0.0,0.0
16,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(N)=O,472.29103701200006,-0.1980299999999958,205.0,0.1124438200488018,6.100766181945801,4.727287292480469,4.501274585723877,4.918013572692871,3.441718747909375,0.11,0.05
17,CN(C)CCONCC1CCC2(O)CC(c3ccccc3)CCC12C,346.262028328,3.184300000000001,44.73,0.5878573090700602,5.46883487701416,5.342648506164551,4.85736894607544,5.432418346405029,4.04387405908177,0.01,0.0
18,Cc1nc(N2CCN(C(=O)C3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,507.2037175,4.447920000000003,87.66000000000001,0.5301551911979338,5.848125457763672,6.329287528991699,6.179392337799072,6.668234348297119,2.3307309260313502,0.02,0.04
19,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N4CCCC4=O)ccc3N2)c1=O,527.1297109,3.4113000000000016,133.95999999999998,0.5016763781294299,5.932590961456299,6.79511308670044,6.128468990325928,7.229665756225586,3.2694925245432724,0.145,0.03
20,COc1ccc(-n2c(=O)c(CCC(=O)N(C)Cc3ccccc3C)nc3ccccc32)cc1,441.2052417240001,4.293920000000004,64.43,0.429122137733091,5.4847846031188965,5.092574119567871,5.339621543884277,5.8830108642578125,2.250049065038054,0.03,0.0
21,CCCP(=O)(Cc1cccc(Nc2cc(-c3cccc([N+](=O)[O-])c3)ncn2)c1)OCC,440.16134191,6.020000000000005,107.25,0.2332594772027847,5.093153953552246,5.410254001617432,5.242774963378906,5.333762168884277,3.204285795500777,0.25,0.33
22,OC1CCC(Nc2ccc(-c3ccn4c(CC(F)(F)F)cnc4c3Cl)cc2Cl)CC1,457.09355228,6.128300000000003,49.56,0.4948689469932257,5.138889312744141,5.031312942504883,4.425958633422852,5.510339736938477,2.9305350217491792,0.21,0.09
23,O=c1c2ccccc2oc2cc(O)cc(O)c12,228.042258736,2.3574000000000006,70.67,0.5792447138854856,4.249105453491211,4.078675746917725,4.084603309631348,4.5695013999938965,2.09126850491748,0.09,0.01
24,COc1cc(Nc2nc(NCCN)n3cnnc3c2C(N)=O)cc(OC)c1,372.1658365,0.354600000000001,154.70999999999998,0.4382307113386542,4.954510688781738,5.214349746704102,4.633734226226807,5.892180442810059,2.8785520751983444,0.1,0.06
25,CCN(C)c1ncnc2c1CCN(C(=O)c1cccn1C)CC2,313.190260356,1.5122,54.260000000000005,0.8618318430664519,3.5199999809265137,4.120023250579834,3.2594189643859863,3.797984600067138,2.678881311435372,0.06,0.0
26,Nc1cc(Cl)nc(SCC2=CCCc3ccccc32)n1,303.05969612800004,3.834100000000002,51.8,0.5316704372094864,5.119874954223633,5.134407997131348,4.785229682922363,5.517001152038574,2.7442768033489973,0.0,0.01
27,COc1ccc(-c2c(C(=O)O)n(-c3ccc4c(c3)OCO4)c3ccc(OCc4ccccc4)cc23)cc1,493.152537456,6.312000000000005,79.15,0.2861839099223583,4.355820178985596,4.098995208740234,4.603426456451416,5.455734252929688,2.389366175388928,0.03,0.01
28,COCCNC(=O)c1cc(-c2ccccc2)nn1CC1CC(c2cccnc2)=NO1,405.180089596,2.514500000000001,90.63,0.5817598475547633,4.665065765380859,4.510321617126465,4.0039896965026855,4.819967269897461,3.0009993064547515,0.0,0.04
29,COc1cccc(-c2nn(-c3ccccc3)cc2CO)c1,280.121177752,3.0402000000000013,47.28,0.7987395841196514,4.810252189636231,4.318028926849365,3.944573879241944,5.602471828460693,1.8986062938243504,0.01,0.0
30,Cc1nn(-c2ccccc2)c(-c2ccccc2[N+](=O)[O-])c1C(=O)O,323.09060589599994,3.4541200000000023,98.26,0.5854189280273003,5.31502103805542,5.477477073669434,4.923480987548828,5.393972873687744,2.1842952609360573,0.01,0.03
31,CC(NS(=O)(=O)c1ccccc1)C(=O)O,229.040878832,0.4379999999999999,83.47,0.7842178881382208,3.322476387023926,3.603260040283203,3.1401703357696533,4.350905418395996,2.1074392666463524,0.01,0.0
32,O=C(NCc1ccc2ccccc2c1)n1cccn1,251.105862036,2.794200000000001,46.92,0.7609046890289896,3.918546199798584,4.319997787475586,3.854666233062744,4.70513916015625,2.1016997677003406,0.01,0.03
33,Cc1ccccc1Nc1c(-c2c[nH]c3ccccc23)nc2ccc(Cl)cn12,372.11417422400007,6.188020000000004,45.120000000000005,0.3964087457308123,5.856325149536133,5.87980318069458,6.401280403137207,5.697516441345215,2.335823917047369,0.15,0.06
34,COc1cc(Sc2ccc(C)cc2)c(OC)cc1N,275.097999784,3.7456200000000015,44.48,0.8631756188109708,5.265905380249023,5.282390117645264,4.596198081970215,6.559096336364746,2.0783514108684944,0.02,0.0
35,CON=C(F)C12CCN(CC1)C2,172.101191256,1.0116,24.83,0.4584764486969445,3.4190514087677,3.844571352005005,2.9989187717437744,4.153743743896484,4.56627687337262,0.0,0.0
36,COc1cc(C2CC(c3ccc(C)cc3)=NN2C=O)ccc1Oc1nc2c(c(=O)n(C)c(=O)n2C)n1C,502.196467932,2.3875200000000003,112.95000000000002,0.3743505357230456,6.299371719360352,5.691484451293945,6.071610927581787,5.949131965637207,3.4696552059796826,0.05,0.01
37,C=C1C(=O)C23CCC(C(=C)C)C(C)(CCC(=O)OCCC)C2CCC1C3,358.250794948,5.253800000000005,43.370000000000005,0.3697096413675394,5.37847900390625,5.166792392730713,4.669349193572998,5.828624248504639,5.536262637871671,0.05,0.02
38,Cn1nc(-c2ccc(NC(=O)Cc3ccccc3Cl)cc2)c2c(N)ncnc21,392.1152368440001,3.4471000000000007,98.72,0.553849015123675,5.994174957275391,5.914953231811523,6.487249851226807,5.10056209564209,2.217231006201125,0.72,0.18
39,Cc1oc(-c2ccc(Cl)cc2)nc1CSc1nc2cccnc2[nH]1,356.04985971600007,4.867020000000003,67.6,0.5283300652827608,5.213893413543701,4.984984397888184,4.94261646270752,5.771404266357422,2.436588628165841,0.34,0.04
40,O=C(O)C=Cc1ccc2noc(-c3ccccc3)c2c1,265.07389321200003,3.592600000000002,63.33,0.7348629905277752,4.510790824890137,4.65817403793335,3.8068881034851074,4.969281196594238,2.1364688457893166,0.02,0.03
41,Cc1nn(C)c2c(O)ncnc12,164.069810876,0.3773199999999998,63.83,0.6108682993378183,3.046236753463745,3.016454696655273,2.503586769104004,3.9272866249084473,2.869698204764481,0.06,0.0
42,C=CCSc1nc2cc(-n3nc(C)n(C(F)F)c3=O)c(F)cc2s1,372.032637632,3.764420000000002,52.71,0.5054389564503597,6.469640731811523,5.41262674331665,5.357825756072998,6.026696681976318,3.11009084594806,0.0,0.0
43,CCc1ccc(NC(=O)CC2C(=O)NCCN2C(=O)c2ccccc2OC)cc1,395.18450628,2.2269999999999994,87.74000000000001,0.7851992171212286,4.784228324890137,4.638881683349609,4.443982124328613,4.829232692718506,2.5523897560428352,0.0,0.0
44,CCN(Cc1ccncc1)C(=O)CC1C(=O)NCCN1Cc1ccc(F)c(F)c1,402.186732448,2.099,65.54,0.7704671029721183,5.57019567489624,5.357333183288574,4.690774917602539,5.437742233276367,2.896074934279234,0.0,0.0
45,Nc1nc(C(CCN2CCC(c3ccc(F)cc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,588.179380024,6.571700000000005,71.25,0.2922209679865741,6.004441261291504,5.484201431274414,6.020227432250977,5.520168781280518,3.306808143382882,0.04,0.09
46,C=C1C(C)CCCC1(C)CCC(C)=CCC1=C(O)C(=O)C=C(NC(C(=O)O)C(C)O)C1=O,445.24643784,3.756900000000001,123.93,0.3146110631357904,5.093963623046875,4.114403247833252,4.272911071777344,4.729628562927246,4.73966862622771,0.03,0.02
47,Cc1ccc(CN2CCNCC2)cc1NC(=O)c1ccc(Nc2nc(-c3ccc(OC(F)(F)F)cc3)c3cccn3n2)cc1,601.24130786,6.004420000000006,95.82,0.2007368561108936,5.66462516784668,5.543700695037842,5.356602668762207,6.577101230621338,2.780880069981471,0.33,0.13
48,O=C(NC1CCCCCC1)C1c2ccccc2C(=O)N1Cc1ccco1,352.178692628,3.8157000000000014,62.55,0.8511366294635447,5.307110786437988,5.345564842224121,5.036559581756592,5.624415874481201,2.725655030018647,0.01,0.01
49,CCn1nc(C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2c1=O,378.169190564,2.505300000000001,76.46000000000001,0.7549101080860893,5.822615623474121,5.147436618804932,4.854575157165527,5.864926815032959,2.061072501927619,0.0,0.0
50,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,494.10585036800006,3.6161400000000015,92.15,0.5621025572805821,5.9621171951293945,6.175604343414307,5.688807487487793,6.715642929077148,2.738402364694988,0.18,0.08
51,CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1cccc(C(=N)NO)c1,486.11733256,3.78347,145.36999999999998,0.1557923753086239,7.206996440887451,6.173442363739014,6.540955066680908,7.389124393463135,2.9328967251773577,0.16,0.04
52,CCCCCCc1ccc(NC(=O)C2=CC(O)C(O)C(OC(C(N)=O)C3OC(n4ccc(=O)[nH]c4=O)C(O)C3OC)O2)cc1,618.253708036,-0.5960999999999956,224.66,0.1555203334537569,4.552920341491699,4.262261390686035,4.54490852355957,3.979898452758789,4.687524877115509,0.13,0.07
53,CCCC(C)C(=O)Nc1cccc(NC(C)=O)c1,248.15247788,3.019700000000001,58.2,0.8411053537987488,3.2379071712493896,3.84684991836548,3.1589035987854004,4.216362953186035,2.1883602551530323,0.0,0.0
54,CN1CCN(C(=O)c2ccc3ccccc3c2)CC1,254.141913196,2.2274000000000003,23.55,0.7788448078121581,3.401761531829834,3.939772129058838,3.3396477699279785,3.9148921966552734,1.633509922545496,0.0,0.0
55,CCN(C(=O)COC(=O)CN1C(=O)c2ccccc2C1=O)c1ccccc1,366.121571676,1.8789,83.99000000000001,0.575705006119178,4.816730499267578,4.545241355895996,4.435210704803467,4.97538948059082,2.054243168315756,0.0,0.0
56,Cc1ccc(F)c(S(=O)(=O)NC(=O)C2(C)CCN2C(=O)CCC2CCCC2)c1,410.167556564,2.9004200000000013,83.55000000000001,0.7816364140879832,3.889634132385254,4.057854652404785,3.611585140228272,4.740026473999023,3.063794331865738,0.0,0.0
57,CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccccc1,373.182398104,3.0421000000000022,43.86,0.808028206879491,5.842484951019287,4.997451305389404,4.681522369384766,6.22788667678833,2.1775902903066537,0.01,0.0
58,O=C(NO)c1coc(-c2ccccc2)n1,204.053492116,1.4606,75.36,0.5732083603326504,4.011573791503906,4.762858867645264,3.634063482284546,4.062462329864502,2.0740529756912167,0.04,0.0
59,CN(C)CCCN1CCN(c2n[nH]c(N)n2)CC1,253.201493736,-0.5393999999999977,77.31,0.7337712498283985,5.35909366607666,5.718866348266602,5.482678890228272,5.417099952697754,2.4457846567611448,0.03,0.01
60,CCNc1ncc2nc(C)c(=O)n(CCOC)c2n1,263.138224784,0.5731199999999994,81.93,0.8490865502640417,4.615478038787842,5.043495178222656,5.307437896728516,4.979400634765625,2.4821888564417893,0.12,0.12
61,N#Cc1ccc(COC(=O)C2CC(=O)N(CCc3ccccc3)C2)cc1,348.1473925,2.692680000000001,70.39999999999999,0.7527306531586986,4.239162445068359,4.539554595947266,4.034017086029053,4.362583160400391,2.492859329613788,0.0,0.01
62,COc1ccc(OC)c(C2C(C(N)=O)=C(C)Nc3nc(CCCO)nn32)c1,373.1750042160001,0.9943999999999996,124.52,0.6609559405406682,4.532707691192627,3.9901065826416016,3.954352855682373,4.905035018920898,3.345406263526611,0.07,0.03
63,CC1C(SCc2cccnc2)=C(C(=O)O)N2C(=O)C(CO)C12,320.083077992,1.0799999999999996,90.73,0.7890719581055706,4.278714179992676,4.045200347900391,4.0376057624816895,4.594195365905762,3.665196586036824,0.05,0.01
64,O=C1OC(c2ccccc2)=NC1=Cc1cccs1,255.035399528,3.092600000000002,38.66,0.6106708250448873,3.771252155303955,3.9886999130249023,3.501138210296631,4.2694501876831055,2.2025216669207968,0.0,0.0
65,O=C(CCCCC(=O)Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1)Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,566.19406792,6.92120000000001,133.52,0.0665301639244884,4.847647666931152,4.849514484405518,4.093504905700684,4.855368614196777,2.6544590037541784,0.1,0.01
66,COc1cc(C2c3cc4c(cc3C(n3nncc3C(=O)O)C3COC(=O)C23)OCO4)cc(OC)c1OC,509.1434293159999,2.2548999999999992,140.45999999999998,0.489289065315602,4.617046356201172,4.338529586791992,4.749250888824463,5.046414375305176,4.195275412161877,0.03,0.01
67,N#CC1CCCN1C(=O)C1CCC(C(=O)Nc2ccccc2)N1,312.15862588,1.2602799999999994,85.23,0.8797069619202756,4.9464521408081055,4.63391637802124,3.862529754638672,4.406470775604248,3.347985774952412,0.07,0.02
68,CC(N)(Cc1cn(C(=O)OC2C3CC4CC(C3)CC2C4)c2ccccc12)C(=O)NCC(NC(=O)CCC(=O)O)c1ccccc1,614.310435064,4.549100000000002,152.74999999999997,0.247253151419637,7.357842922210693,6.189032077789307,5.902571201324463,6.851203918457031,4.92669010402017,0.02,0.06
69,CCCCc1c(C(=O)NCc2ccncc2)cnn1-c1ncc(C)c(-c2cccs2)n1,432.173230388,4.366820000000003,85.59,0.4468961047605526,6.448399066925049,5.520747184753418,5.822434425354004,6.480988025665283,2.6377544728331674,0.12,0.01
70,O=C(O)COc1cccc(C(=O)O)c1,196.037173356,0.8482000000000001,83.83,0.7451935818442794,3.2707481384277344,3.740880966186523,3.312199592590332,3.634066581726074,1.5490020431820175,0.0,0.0
71,CN1CCC(NC(=O)C2NC(CC(C)(C)C)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)C(F)C1,578.2026881280001,5.041200000000004,73.47,0.474907960838671,8.732327461242676,6.453703880310059,9.01201343536377,5.936629772186279,4.919750322889824,0.06,0.03
72,O=P(O)(O)C(O)(CCCN1CCCC1)P(=O)(O)O,303.063675208,-0.1361000000000002,138.53,0.4274239778135734,2.973294734954834,2.87559461593628,2.670846462249756,3.55350923538208,2.7875440675631094,0.02,0.0
73,Cc1cc(-c2csc(C)n2)c[nH]1,178.05646932,2.75504,28.68,0.7142922722919797,4.420037269592285,4.482175350189209,3.7091939449310303,4.744233131408691,2.631027534258516,0.13,0.07
74,COC(O)=C1C(C)=NC(C)=C(C(=O)OC(C)C)C1C1=CC=CN(C(=O)OC(C)(C)C)C1,432.226036744,4.409500000000004,97.66,0.5219830799854044,4.258243560791016,4.28101110458374,4.008459091186523,5.34256649017334,3.802363810169037,0.05,0.0
75,CN(CC(=O)NS(=O)(=O)c1nc2ccc(OCCO)cc2s1)C(=N)N,387.0671106440001,-0.702429999999999,158.70000000000002,0.3583438734961157,7.505180835723877,6.289590358734131,7.026144504547119,5.532747268676758,2.8015498787105795,0.04,0.02
76,CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)O)c(Cl)c1Cl)C2,368.058214416,4.545700000000004,63.60000000000001,0.8274321407616692,4.549039840698242,4.347295761108398,4.127784729003906,3.9638280868530273,3.405582028755532,0.01,0.0
77,COc1ccc(C(=O)NCC(=O)OCn2nnc3ccccc3c2=O)cc1OC,398.122634296,0.7393999999999996,121.64,0.5785377858290839,4.589658737182617,4.772983551025391,4.784567832946777,4.516963958740234,2.166168861483703,0.0,0.0
78,CCOc1ccc(CNC(=O)CCCc2cn(C)c3ccccc23)cc1,350.199428072,4.216100000000004,43.26,0.6610161138639149,3.732334852218628,3.791188716888428,3.334340333938598,4.556955337524414,1.9539734894636585,0.01,0.0
79,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,518.2041940800001,4.3762000000000025,77.14999999999999,0.3925215634810913,6.807609558105469,6.555914878845215,6.865447044372559,6.402434825897217,2.8008598906694626,0.19,0.07
80,CC(O)C1C(=O)N2C(C(=O)O)=C(Sc3nccs3)C(C)C12,326.039498928,1.3889,90.73,0.8126763766300211,4.624711990356445,4.708731651306152,4.365092277526856,5.247767448425293,3.9837008733994512,0.04,0.02
81,O=C(c1ccncc1)N1CCC2(CC1)CC(Oc1cccnc1)CO2,339.158291532,2.3193,64.55000000000001,0.8585765964267916,6.933816909790039,6.7085723876953125,5.929497718811035,7.11775016784668,3.5155837813417623,0.12,0.02
82,COc1cccc(CC2(O)CCC3C4CCc5cc(OS(N)(=O)=O)ccc5C4CCC32C)c1,471.207944156,4.107400000000003,98.85,0.6838456896864435,6.724959373474121,5.887903213500977,7.197299957275391,5.851411819458008,3.9403422804206336,0.05,0.03
83,O=C1CCC(C=Cc2ccccc2)=NN1,200.094963004,1.9658,41.46,0.7786479768326293,3.13449764251709,3.52665376663208,3.011568069458008,3.5086488723754883,2.503629971950769,0.02,0.03
84,CCCOc1ccc(OCCOCCNCc2ccccc2)cc1,329.199093724,3.6606000000000014,39.72,0.6033370473156682,4.978519439697266,4.760730743408203,4.3220696449279785,5.570400714874268,1.7793857834049709,0.0,0.0
85,CC(=NNc1ccc(Cl)c(C(=O)O)c1)c1ccc(N2CCOCC2)cc1,373.11931918,3.7109000000000014,74.16,0.6169768326785093,4.365058898925781,4.420356750488281,3.905694484710693,5.1660003662109375,2.153931360565532,0.02,0.04
86,S=C(Nc1ccccc1)N1NC2=C(CCCC2)C1c1cccs1,341.102039608,4.834500000000003,27.3,0.7648552918396049,5.068477153778076,4.366547584533691,4.135826110839844,5.853827476501465,3.1699229343909296,0.04,0.01
87,O=C(O)C(Cc1ccccc1)NCCC(=O)N1c2ccccc2C=Cc2ccccc21,412.178692628,4.510700000000004,69.64,0.5990607789333174,5.301109790802002,4.805505752563477,4.658124923706055,6.058475017547607,2.812763697598678,0.02,0.03
88,CN(C)C(=O)C(Sc1ccc(S(=O)(=O)N2CCCC2)cn1)c1ccccc1,405.118083596,2.787700000000001,70.58000000000001,0.6913739494836635,4.619149208068848,4.831745147705078,4.509841442108154,5.768250465393066,2.7456759963201325,0.0,0.0
89,COc1ccc(NC(=O)c2[nH]cnc2C(=O)N2CCN(c3ccccc3)CC2)cc1,405.180089596,2.633000000000001,90.55999999999996,0.6810793515342275,4.889353752136231,5.430723667144775,4.744858264923096,4.622863292694092,2.132278276770021,0.02,0.03
90,CC(C)CC1NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)N(C)C(=O)C(Cc2ccc(Br)cc2)NC1=O,677.315181864,3.565700000000003,136.71,0.3169201968306807,5.261327743530273,5.357470512390137,5.050663948059082,6.458118915557861,4.721437684016943,0.03,0.02
91,CCOC(=O)CCSc1nc2cc(-n3nc(C(C)(C)C)oc3=O)c(F)cc2s1,425.08792634,3.917100000000003,87.22,0.4369018056635807,7.2759690284729,6.196844100952148,6.771969318389893,6.221035003662109,2.9066097424648607,0.0,0.0
92,c1ccc(-n2cc(-c3ccnc4cc(OCCN5CCCC5)ccc34)cn2)cc1,384.195011388,4.562100000000004,43.18,0.4886827551610095,6.009228706359863,6.052163600921631,5.809283256530762,7.233819007873535,2.2425153193992102,0.13,0.1
93,Cc1sc2nc(CSC(C)C(=O)Nc3ccccn3)nc(O)c2c1C,374.0871178160001,3.6691400000000014,88.00000000000001,0.7083652946497863,5.688409328460693,5.543079376220703,5.209952354431152,5.645477294921875,3.085167274128968,0.02,0.02
94,Oc1ccc2c(c1)sc1nc(-c3ccc(N4CCCC4)cc3)cn12,335.10923316400005,4.521800000000003,40.77000000000001,0.5853142854624688,6.450660705566406,5.570955753326416,6.005419731140137,5.97908878326416,2.29942587007886,0.08,0.02
95,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,573.1237529279999,5.975970000000004,135.48000000000002,0.1503954462525208,6.633464813232422,6.273862361907959,6.770679950714111,7.330742359161377,2.6080581130040645,0.04,0.01
96,Cc1nc2ccccc2n1Cc1ccc(C(=O)NN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,452.184840628,3.090920000000001,84.30000000000001,0.4871058751734006,5.789523124694824,6.157241344451904,6.043091773986816,6.8147077560424805,4.639398232070295,0.04,0.0
97,CCCc1cc(C(=O)C(C)C)cc(CCC)c1OC(C(=O)O)c1ccccc1,382.21440944,5.635000000000005,63.60000000000001,0.540551849611899,5.687618732452393,5.082450866699219,5.928199768066406,5.119030952453613,2.897877848349255,0.02,0.0
98,O=C(CCC(=O)N1CCOc2ccc(Cl)cc21)NCCCN1CCN(c2ccccc2F)CC1,488.19904672,3.313200000000002,65.12,0.5774634575484886,4.926839351654053,4.872618675231934,4.940927982330322,4.3523430824279785,2.3782197109473504,0.0,0.01
99,Cc1c(C(=O)NN=Cc2ccc([N+](=O)[O-])cc2)[n+]([O-])cn1Cc1ccccc1,379.1280540240001,2.15032,116.47,0.2321258926966507,5.58668327331543,5.316562652587891,4.765756607055664,6.012996673583984,2.76257443852829,0.02,0.11
100,COc1ccc(C(=O)Nc2ccc3nc(SCC(=O)N(C)c4ccccc4)sc3c2)cc1,463.1024335320001,5.312300000000004,71.52999999999999,0.376090664415461,6.032685279846191,5.862985610961914,5.952961921691895,5.587129592895508,2.1575032139678427,0.0,0.01
101,COc1ccc(C2CC(=O)N(c3cccc(C#N)c3)C2)cc1OC1CCCC1,376.178692628,4.408780000000004,62.56,0.7754325105811402,6.060790061950684,5.705987930297852,5.432024955749512,5.643137454986572,2.770358478829886,0.03,0.0
102,Nc1cc(Nc2nc(C(=O)O)nc3ccccc23)cc(Oc2ccccc2)c1,372.122240372,4.446100000000001,110.36,0.4439845659647841,5.054939270019531,4.911292552947998,5.123213768005371,4.451791763305664,2.2495870318421503,0.1,0.05
103,CCOC(=O)N1CCN(Cc2nc(-c3cccc(C)c3)no2)CC1,330.169190564,2.3191200000000007,71.7,0.8565680451065565,4.476005554199219,4.671854019165039,4.203612327575684,5.057222843170166,2.051268255495035,0.0,0.0
104,O=c1c2ccccc2c(Cc2ccc3c(c2)OCO3)nn1-c1ccc([N+](=O)[O-])cc1,401.10117058,3.613400000000002,96.49,0.3828098246255434,5.870302200317383,5.716371536254883,5.820426940917969,6.188515186309815,2.287401353693097,0.07,0.09
105,N#Cc1ccc(CC2=C3c4cc5c(cc4CCN3Cc3c2ccc2c3OCO2)OCO5)cc1,436.1423071199999,4.4983800000000045,63.95000000000002,0.5895826897446217,5.870179653167725,4.931986331939697,5.069620132446289,6.692190170288086,3.002326445712092,0.07,0.05
106,CC(C)(C)OC(=O)NC(Cc1ccccc1)OCc1ccccc1,327.18344366,4.296700000000003,47.56,0.804903267569399,4.736460208892822,5.007220268249512,4.334413528442383,4.786536693572998,2.452997187126572,0.0,0.0
107,CCOC(=O)c1nc2cc(F)cc(F)c2[nH]c1=O,254.050298556,1.378,72.05,0.8215573999322885,4.281192302703857,4.550974845886231,4.035530090332031,4.899764060974121,2.457725316101806,0.09,0.02
108,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccccc1C(=O)NCc1ccco1,489.135841836,4.043600000000002,108.72,0.3688396700067028,5.2325849533081055,4.809189796447754,4.874264717102051,4.28123664855957,2.139088777183844,0.0,0.0
109,Cc1ccc(C)c(N2CCN(Cc3nnc(-c4ccc5c(c4)OCO5)o3)CC2)c1,392.1848406279999,3.404340000000002,63.860000000000014,0.6741615647223201,5.439653873443604,5.986821174621582,5.348031520843506,5.258707046508789,2.285629265412627,0.1,0.0
