Unnamed: 0,smiles,MW,clogp,tpsa,qed,bcl2,bclw,bclxl,mcl1,SAs
246,CCN(CC)S(=O)(=O)c1ccc(CNc2ccc(S(=O)(=O)NCCCN(C)C)cc2[N+](=O)[O-])cc1,527.187225776,2.4674000000000005,141.96,0.2167570915828377,6.071019172668457,6.033815860748291,6.7965006828308105,5.881451606750488,2.4473132530727284
247,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(S(=O)(=O)N4CC(C)CC(C)C4)c3)CC2)cc1[N+](=O)[O-],580.166155984,2.4167000000000005,147.44,0.3582987940399286,6.453197002410889,5.727534294128418,6.423145294189453,5.284950256347656,3.202075081965156
248,CC1CCCCN1S(=O)(=O)c1ccc(C(=O)N2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)cc1,536.139941236,2.3046000000000006,138.21,0.4078030229616685,6.109176635742188,5.628735065460205,5.458367824554443,5.141998291015625,2.7796295649980447
249,Cc1cccc(OCCNC(=O)C2CCN(c3ccc(S(=O)(=O)N4CCOCC4)cc3[N+](=O)[O-])CC2)c1,532.199170364,2.33572,131.32000000000002,0.2957979962673341,4.392407417297363,4.550274848937988,4.034004211425781,5.473080635070801,2.4268439775867297
250,CC(C)Nc1ccc(S(=O)(=O)NCC(=O)NC2CCN(C(=O)c3ccccc3)CC2)cc1[N+](=O)[O-],503.183854648,2.1144000000000007,150.75000000000003,0.3501756189166795,4.644672870635986,4.828915119171143,4.109921932220459,5.412107944488525,2.391807004898764
251,CN(CC(=O)NC1CC1)c1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1[N+](=O)[O-],501.168204584,2.3464,141.96,0.3966623326323477,5.11098051071167,5.345730781555176,4.645750045776367,5.16591739654541,2.370304070719543
252,O=[N+]([O-])c1ccc(NCc2ccccc2S(=O)(=O)N2CCCCC2)c(S(=O)(=O)N2CCOCC2)c1,524.1399412359999,2.4024,139.16,0.410231243999772,5.607941627502441,4.963163375854492,5.024474143981934,5.506728172302246,2.4832776991529624
253,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N1CCC(C(=O)NCC2CN(Cc3ccccc3)CCO2)CC1,516.2042557440001,2.32112,122.09,0.4220395897532104,4.86867618560791,5.754826068878174,5.211559772491455,4.813233375549316,2.8423692301564163
254,COc1ccc(S(=O)(=O)N2CCN(CC(O)COc3cccc(Br)c3)CC2)cc1[N+](=O)[O-],529.0518332080001,2.112099999999999,122.45000000000002,0.3866331678521358,6.319780826568604,6.086947441101074,5.373276710510254,5.280948162078857,2.7484629118459782
255,COc1ccc(S(=O)(=O)N2CCN(C(=O)CC(NC(C)=O)c3ccc(C)cc3)CC2)cc1[N+](=O)[O-],504.167870236,2.0122199999999992,139.16000000000005,0.4284509154365644,5.831251621246338,5.9088134765625,5.01383113861084,5.69379472732544,2.7847522298625336
256,COc1ccc(CN2CCCN(c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3[N+](=O)[O-])CC2)cc1,503.2202401560001,2.2518,99.47,0.419131019860552,5.914544105529785,6.546736717224121,5.740756988525391,5.697565078735352,2.282430146705412
257,NS(=O)(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccc(N4CCCC4)c([N+](=O)[O-])c3)CC2)cc1,501.168204584,2.3333000000000004,155.95,0.4543359781513955,7.475371837615967,6.995307922363281,6.750150203704834,5.95029878616333,2.265500091046785
258,CCOC(=O)c1ccc(NC(=O)CSCCC(=O)N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,564.134855856,2.3664000000000005,156.23,0.1872758043092225,4.505889892578125,4.716407775878906,4.526217460632324,5.112652778625488,2.3736303065094653
259,CCN1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2NC(=O)c2ccc([N+](=O)[O-])cc2)CC1,503.183854648,2.009899999999999,125.33,0.4493605549415943,4.45308780670166,5.194094657897949,4.18474006652832,5.446511745452881,2.3080091676844336
260,CCc1ccccc1NC(=O)CN1CCN(C(=O)c2ccc(N3CCN(C(C)=O)CC3)c([N+](=O)[O-])c2)CC1,522.259068188,2.2222,119.34000000000005,0.4374513111002408,6.824604034423828,6.4384589195251465,6.749711513519287,5.743088245391846,2.34735135150221
261,COc1ccc(S(=O)(=O)N2CCN(CCC(=O)Nc3ccc(N4CCCC4=O)cc3)CC2)cc1[N+](=O)[O-],531.178769268,2.0653,142.40000000000003,0.3827640400993825,5.578620910644531,5.124828338623047,4.549251079559326,5.21911096572876,2.387688512667035
262,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSCC(=O)Nc1cccc([N+](=O)[O-])c1C,538.1192057919999,2.24312,157.18,0.341853688353849,6.226564407348633,5.83193826675415,5.217286586761475,5.581354141235352,2.415723571001763
263,CN(C)C(CNC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])CC1)c1cccc(F)c1,563.221383028,2.3903000000000008,125.33,0.3643159484398817,6.170014381408691,5.3297953605651855,5.368898391723633,6.775160312652588,3.02680081305034
264,O=C(C1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,576.171241364,2.407400000000001,138.21,0.3802151070408203,5.780370712280273,5.932058811187744,5.654670715332031,5.697245121002197,2.5218722375438265
265,CCN(CC)S(=O)(=O)c1ccc(N2CCN(C(=O)COc3ccc(OC)cc3)CC2)c([N+](=O)[O-])c1,506.1835203,2.3615000000000004,122.53000000000004,0.3555220120293585,6.448314666748047,5.644299507141113,7.396853923797607,5.126570701599121,2.299738646453088
266,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(OCC(F)(F)F)nc3)CC2)cc1[N+](=O)[O-],504.092654608,2.0862,132.18000000000004,0.4136739675076156,5.799137115478516,5.600661277770996,5.544301509857178,5.348779678344727,2.4748064025967125
267,CN(CC(=O)NC(C)(C)C)C(=O)C1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2[N+](=O)[O-])CC1,523.246454904,2.358900000000001,133.17,0.4283675774322941,5.038860321044922,5.214093208312988,4.875371932983398,5.667025566101074,2.55699384415718
268,CC(C)N(C(C)C)S(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)nc1,511.155925648,2.3082000000000003,134.03000000000003,0.3892791029981322,5.713382244110107,6.114968299865723,5.799168109893799,5.545479774475098,2.6098563432591373
269,CCN(CC)S(=O)(=O)c1ccc(OCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)c([N+](=O)[O-])c1,540.134855856,2.4273000000000007,156.23,0.3363668549865515,5.9968791007995605,5.843392372131348,6.818886756896973,5.9690117835998535,2.3778745919807847
270,O=C(CN1CCN(c2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCC4)cc3)cc2[N+](=O)[O-])CC1)NC1CC1,556.2104037439999,2.0322,145.2,0.3525952372860284,7.391208171844482,7.2830400466918945,6.869090557098389,6.929069519042969,2.3707251046766924
271,CCCCn1c(CCC(=O)N2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)nc2cc(S(=O)(=O)N(C)C)ccc21,606.193039428,2.460600000000001,156.03000000000003,0.2380574820337648,6.218140125274658,6.802102088928223,5.944080352783203,7.5703816413879395,2.6785131510466886
272,O=C(C1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,562.1555913000001,2.0173,138.21,0.387786041590325,6.349265098571777,6.219447135925293,6.407615184783936,5.752107620239258,2.510919719582727
273,CCCCOCCCNC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])CC1,512.230470492,2.155100000000001,131.32000000000002,0.2560465532360604,5.065834999084473,5.238475322723389,4.903155326843262,5.864356994628906,2.460800776076041
274,CC(C)C(NC(=O)CN1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1)c1ccc2c(c1)OCCO2,518.1835202999999,2.1857999999999995,131.32000000000002,0.4156171615564804,6.592948913574219,5.173125743865967,5.060113430023193,5.747533321380615,2.9289529450437417
275,COc1ccc(S(=O)(=O)N2CCN(C(=O)C(C)SCC(=O)Nc3ccc(F)cc3)CC2)cc1[N+](=O)[O-],540.11486936,2.3358,139.16000000000005,0.3777289484864178,6.231443405151367,6.239620208740234,5.7239990234375,5.515143871307373,2.819527313249793
276,CCN(CC)S(=O)(=O)c1ccc(CNc2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])s1,518.096362172,2.3198000000000008,139.16000000000005,0.3733895145858881,6.259882926940918,5.361968994140625,7.280168533325195,5.238125801086426,2.607427182338101
277,COc1cc(CCNC(=O)c2cccc(S(=O)(=O)N3CC(C)OC(C)C3)c2)c([N+](=O)[O-])cc1OC,507.167535888,2.3824000000000005,137.31,0.4034262113919147,5.150476455688477,4.812292575836182,4.973393440246582,4.9848456382751465,3.142827627016552
278,CC(=O)N1CCN(c2ccc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)cc2[N+](=O)[O-])CC1,535.1292322319999,2.0634,124.38000000000002,0.4236750626687009,5.408969402313232,5.817544460296631,5.260524749755859,6.034688472747803,2.3032346479248407
279,CCn1c(Sc2ccc(S(=O)(=O)NC)cc2[N+](=O)[O-])nc2cc(S(=O)(=O)N3CCOCC3)ccc21,541.0759610759999,2.0446,153.74,0.3332291845130693,5.691926002502441,5.084372043609619,5.341394901275635,5.87152099609375,2.6758430080708493
280,CC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)NCCNc3ccc(C(F)(F)F)cc3[N+](=O)[O-])cc2)CC1,543.1399391479999,2.3083,141.96,0.2956343044445911,5.621342658996582,6.306970119476318,5.302448272705078,5.962632179260254,2.426408825807816
281,COc1ccc(S(=O)(=O)N2CCN(C(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc1[N+](=O)[O-],534.2148204279999,2.158999999999999,139.16000000000005,0.398205361064422,5.791187286376953,5.779962062835693,4.494873046875,5.501118183135986,3.709303637013948
282,CCN(CC)S(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)c([N+](=O)[O-])c1,518.110532928,2.4144000000000005,121.14,0.3886395133048794,6.039071559906006,5.518205642700195,6.269198417663574,5.3897199630737305,2.41236955396148
283,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3nn(CC(C)C)c(=O)c4ccccc34)CC2)cc1[N+](=O)[O-],529.1631192039999,2.1159999999999988,144.95000000000002,0.3342316625862907,6.422976493835449,5.779165744781494,6.07063102722168,6.105372428894043,2.483816401633272
284,O=C(C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,556.0853188200001,2.1820000000000004,138.21,0.3923551019065718,5.516619682312012,5.891846656799316,5.517340183258057,5.519773483276367,2.319124494078688
285,CCN(CC)S(=O)(=O)c1ccc(N2CCC(C(=O)N3CCN(C(=O)C(C)C)CC3)CC2)c([N+](=O)[O-])c1,523.246454904,2.1685000000000008,124.38000000000002,0.3777177155744778,6.864224433898926,6.517858505249023,7.60432243347168,5.747350692749023,2.5199440796359878
286,COc1ccc(S(=O)(=O)N2CCN(C(=O)CCc3nc(-c4ccsc4)no3)CC2)cc1[N+](=O)[O-],507.088240012,2.1806,148.98000000000002,0.3301419041978982,6.003243923187256,5.319792747497559,4.935657978057861,5.265602111816406,2.548654650115324
287,CCN(CC)S(=O)(=O)c1ccc(N2CCN(CC(=O)N(C)Cc3ccccc3OC)CC2)c([N+](=O)[O-])c1,533.2308048399999,2.414500000000001,116.54000000000002,0.3194072706689485,6.400524616241455,6.318114280700684,7.264972686767578,5.1011481285095215,2.460614591678521
288,CC1CCCCN1S(=O)(=O)c1cccc(C(=O)N2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)c1,536.139941236,2.3046000000000006,138.21,0.4078030229616685,5.500482559204102,4.987884044647217,5.13521671295166,4.841681003570557,2.830728795767275
289,CC(=O)N1CCN(c2ccc(C(=O)N3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)cc2[N+](=O)[O-])CC1,579.078716652,2.1725000000000003,124.38000000000002,0.3923637174715871,5.452068328857422,5.781034469604492,5.153636455535889,5.8856201171875,2.340374186386379
290,COc1ccc(S(=O)(=O)N2CCN(CC(=O)N(Cc3ccco3)CC(F)(F)F)CC2)cc1[N+](=O)[O-],520.123954736,2.0937999999999994,126.44000000000004,0.3635102991207786,5.986583232879639,5.563902378082275,4.745794296264648,5.1883087158203125,2.5980905050970198
291,CCN(CC)C(=O)c1cccc(NC(=O)CN2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)c1,503.1838546479999,2.0218,133.17000000000002,0.4087759221232476,4.795188426971436,5.195994377136231,4.706358432769775,5.135826110839844,2.2622641024403976
292,O=C(c1ccc(S(=O)(=O)N2CCCCCC2)cc1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,536.139941236,2.3062000000000005,138.21,0.4078082615330183,5.233488082885742,5.63817024230957,5.248055458068848,5.700870990753174,2.2272116410703084
293,CCN(CC)S(=O)(=O)c1ccc(OCC(=O)Nc2ccc(N3CCCS3(=O)=O)cc2)c([N+](=O)[O-])c1,526.1192057919999,2.1827000000000005,156.23,0.3646269312306232,6.801944255828857,6.24154806137085,7.872955799102783,6.065876007080078,2.562331370481635
294,Cc1ccc(S(=O)(=O)N2CCN(c3ccc(S(=O)(=O)N4CCOCC4)cc3[N+](=O)[O-])CC2)c(Cl)c1,544.0853188199999,2.08842,130.37,0.398911091574229,4.590307235717773,4.621671199798584,4.408335208892822,5.198843002319336,2.4480495108464257
295,COc1ccc(C(=O)NCC(=O)Nc2ccc(OC)c(S(=O)(=O)N3CCCCC3)c2)cc1[N+](=O)[O-],506.1471347919999,2.1551,157.17999999999998,0.3868489951226785,4.845333099365234,4.584778785705566,4.830872535705566,5.258269309997559,2.244682341932865
296,COc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1cc(C(=O)NC2CCN(C(C)=O)CC2)ccc1OC,506.147134792,2.1534999999999997,157.17999999999998,0.4072382954771305,5.140889644622803,4.494189739227295,4.990225791931152,4.2305192947387695,2.3381217550970206
297,Cc1ccc(S(=O)(=O)N2CCC(Nc3ccc(S(=O)(=O)N4CCN(C)CC4)cc3[N+](=O)[O-])CC2)cc1,537.1715757119999,2.10452,133.17000000000002,0.4194150921651777,5.157105445861816,5.365955829620361,4.894522666931152,5.265073776245117,2.423176955617148
298,CCN(CC)C(=O)c1ccc(NC(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])cc1,520.1627848559999,2.1152,148.39,0.3698991003501788,4.848151206970215,4.579151153564453,5.279165267944336,4.621500015258789,2.340735571001764
299,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCN(S(=O)(=O)c4ccc(C)c(C)c4)CC3)CC2)cc1[N+](=O)[O-],580.1661559839999,2.15404,147.44000000000003,0.357512331377553,5.0739827156066895,5.0251874923706055,5.280806541442871,5.057890892028809,2.4601674352433225
300,O=[N+]([O-])c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,564.096025736,2.1453999999999995,130.36999999999998,0.385503872695653,5.443437099456787,4.990476608276367,5.109430313110352,5.5264892578125,2.4925611980133624
301,COC(=O)c1ccc(S(=O)(=O)N2CCc3cc(S(=O)(=O)N4CCCCC4)ccc32)c([N+](=O)[O-])c1,509.092656696,2.3074000000000003,144.2,0.3277082739213398,6.1665520668029785,6.015598773956299,6.789571762084961,5.431238174438477,2.468962761817453
302,O=C(NCCc1ccccc1F)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])CC1,520.1791838679999,2.3301,122.09,0.4187547003504566,4.608147621154785,4.528256893157959,4.33797550201416,4.800411224365234,2.402918647924841
303,Cc1cc(C)c(NC(=O)CNc2ccc(S(=O)(=O)NCCN3CCOCC3)cc2[N+](=O)[O-])c(C)c1,505.199504712,2.18116,142.91000000000005,0.3293697651109656,4.380115032196045,4.264716148376465,4.333507537841797,4.392258644104004,2.4802710810288198
304,CN(C)CCCNS(=O)(=O)c1ccc(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)c([N+](=O)[O-])c1,538.1765167719999,2.238900000000001,128.13000000000002,0.2531249703350797,6.3223958015441895,5.810844421386719,6.176495552062988,5.7975664138793945,2.3635637248479178
305,CCN(CC)S(=O)(=O)c1ccc(OCC(=O)N2CCN(Cc3cc(F)ccc3OC)CC2)c([N+](=O)[O-])c1,538.189748552,2.496200000000001,122.53,0.3159645208293732,6.999388217926025,6.558367729187012,7.8521552085876465,5.529325008392334,2.4470630079681133
306,COc1ccc(S(=O)(=O)N2CCN(C(=O)C(CCSC)NS(=O)(=O)c3ccc(Br)cc3)CC2)cc1[N+](=O)[O-],650.017438924,2.2990000000000004,156.23000000000002,0.2846192943576492,6.59401273727417,6.00603723526001,6.387664318084717,5.613475799560547,2.987384747865354
307,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(S(=O)(=O)N4CCCCC4C)c3)CC2)cc1[N+](=O)[O-],566.15050592,2.3132,147.44,0.3663680751540255,6.403594970703125,5.9585065841674805,5.706514358520508,5.323864936828613,2.880742774069919
308,O=C(CN1CCC(Nc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)CC1)Nc1ccccc1,503.183854648,2.1307,134.12,0.4133553600732937,4.606317520141602,4.580002307891846,4.141449928283691,4.762084484100342,2.364934832020097
309,CCOc1ccc(NC(=O)c2ccc(N3CCN(C(C)=O)CC3)c([N+](=O)[O-])c2)cc1S(=O)(=O)N(C)C,519.1787692679999,2.1646,142.4,0.4129898617342358,5.779074668884277,5.4251227378845215,6.283233165740967,6.095994472503662,2.386118176967228
310,O=C(CN1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1)N(Cc1ccccc1)CC(F)(F)F,500.134125496,2.4922000000000004,104.07,0.4076132470869621,4.762456893920898,5.11736536026001,4.715010643005371,5.1263837814331055,2.338916444305177
311,NS(=O)(=O)c1ccc(CNC(=O)C2CCN(c3ccc(S(=O)(=O)N4CCCCC4)cc3[N+](=O)[O-])CC2)s1,571.122911268,2.0111,173.01999999999998,0.3574799621776899,5.821124076843262,5.747524261474609,5.744508743286133,5.297511100769043,2.617064308323954
312,O=C(NCCc1ccc(-n2cccn2)cc1)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])CC1,568.2104037439999,2.3767000000000005,139.91000000000005,0.3065885459133642,5.783744812011719,7.26324987411499,6.351318836212158,5.779016017913818,2.592722669860253
